name,address,latitude,longitude
민안초등학교,부산광역시 수영구 감포로38번길 33 ,35.1630660769163,129.121216377906
반산초등학교,부산광역시 해운대구 재반로 171 ,35.1934414263553,129.129632833117
반석초등학교,부산광역시 해운대구 선수촌로207번길 14 ,35.2114029238454,129.124982519394
반송초등학교,부산광역시 해운대구 아랫반송로30번길 37-16 ,35.2235797431632,129.147525265073
반안초등학교,부산광역시 해운대구 명장로67번길 40-42 ,35.2029746721384,129.113074312538
반여초등학교,부산광역시 해운대구 재반로 301 ,35.2027289472566,129.129470247688
방곡초등학교,부산광역시 기장군 정관면 정관덕산길 61 ,35.3229296837751,129.186708806515
배산초등학교,부산광역시 수영구 망미배산로48번길 85-15 ,35.1771612402674,129.101936695326
부흥초등학교,부산광역시 해운대구 좌동순환로 216 ,35.1757447664327,129.177872652842
삼어초등학교,부산광역시 해운대구 삼어로91번길 73 ,35.2086969250214,129.115855675461
상당초등학교,부산광역시 해운대구 세실로 173 ,35.1796693831899,129.176094283374
센텀초등학교,부산광역시 해운대구 센텀중앙로 166 ,35.1811406294675,129.121939192135
송수초등학교,부산광역시 해운대구 해운대로76번길 35 ,35.1898840017981,129.119259164425
송운초등학교,부산광역시 해운대구 신반송로 20 ,35.2286112580752,129.157391662889
송정초등학교,부산광역시 해운대구 해운대로 1164-9 ,35.1895406814023,129.205086305132
수미초등학교,부산광역시 수영구 연수로310번길 91 ,35.1687870574298,129.10372445861
수영초등학교,부산광역시 수영구 광서로16번길 33 ,35.1661232512367,129.11208486974
신곡초등학교,부산광역시 해운대구 좌동순환로 290 ,35.1698995618378,129.181925817977
신도초등학교,부산광역시 해운대구 좌동순환로 34 ,35.1694832415263,129.167380079791
신재초등학교,부산광역시 해운대구 해운대로81번길 81 ,35.1911265436368,129.124654654825
신정초등학교,부산광역시 기장군 정관읍 정관로 460 ,35.3286565739695,129.167685825158
신진초등학교,부산광역시 기장군 철마면 고촌로28번길 10 ,35.2409597251685,129.171415603138
양운초등학교,부산광역시 해운대구 대천로67번길 36 ,35.1747468804238,129.166705706735
용암초등학교,부산광역시 기장군 기장읍 기장해안로 577 ,35.225306685222,129.226863339752
운봉초등학교,부산광역시 해운대구 신반송로 11-20 ,35.2292825471308,129.159183102693
운송초등학교,부산광역시 해운대구 반송로 839 ,35.2286372009072,129.146087335712
월내초등학교,부산광역시 기장군 장안읍 길천2길 25 ,35.3280631360684,129.282479845815
월평초등학교,부산광역시 기장군 정관읍 월평1길 21 ,35.3596950453756,129.138359243187
인지초등학교,부산광역시 해운대구 반여로 128 ,35.2028805172894,129.12511743455
일광초등학교,부산광역시 기장군 일광면 해빛로 46 ,35.268210441004,129.223022491503
장산초등학교,부산광역시 해운대구 선수촌로 68 ,35.199840985272,129.119169206991
장안초등학교,부산광역시 기장군 장안읍 장안로 67-4 ,35.3465020689915,129.254099926335
재송초등학교,부산광역시 해운대구 재반로64번길 33 ,35.1863633395434,129.127226602981
정관초등학교,부산광역시 기장군 정관읍 정관로 530 ,35.3233205154279,129.171510143732
정원초등학교,부산광역시 기장군 정관읍 정관로 423 ,35.3319676615693,129.167272946754
좌동초등학교,부산광역시 해운대구 세실로 127 ,35.1759638002923,129.17524785403
